"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Layout_KBN","SenshinIryo_CD","SenshinIryo_CD_KBN","Shusei_KBN","Maintenance_DT","Tenso_DT","Meisho_KJ"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","218","5","A","20121127","20121203","生体内吸収性高分子担体を用いた塩基性線維芽細胞増殖因子による血管新生療法"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","219","5","A","20121127","20121203","経胎盤的抗不整脈薬投与療法（胎児頻脈性不整脈）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","220","5","A","20121127","20121203","低出力体外衝撃波治療法（虚血性心疾患）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","221","5","A","20121127","20121203","残存聴力活用型人工内耳挿入術（両側性感音難聴）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","222","5","A","20121127","20121203","脂肪萎縮症に対するレプチン補充療法（脂肪萎縮症）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","223","5","A","20121127","20121203","重症低血糖発作を伴うインスリン依存性糖尿病に対する心停止ドナーからの膵島移植"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","224","5","A","20121127","20121203","ピロリン酸モノエステル誘導γδ型Ｔ細胞及び含窒素ビスホスホン酸を用いた免疫療法（腎細胞がん）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","225","1","A","20121127","20121203","根治的前立腺全摘除術における内視鏡下手術用ロボット支援"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","226","","A","20121127","20121203","前眼部三次元画像解析"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","227","5","A","20121127","20121203","神経症状を呈する脳放射線壊死に対する核医学診断及びベバシズマブ静脈内投与療法（脳放射線壊死）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","228","5","A","20121127","20121203","術後のホルモン療法及びＳ－１内服投与の併用療法（原発性乳がん）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","229","","A","20121127","20121203","急性リンパ性白血病細胞の免疫遺伝子再構成を利用した定量的ＰＣＲ法による骨髄微小残存病変量の測定"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","230","","A","20121127","20121203","最小侵襲椎体椎間板掻爬洗浄術"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","231","","A","20121127","20121203","短腸症候群又は不可逆的な機能性小腸不全に対する脳死ドナーからの小腸移植"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","232","5","A","20121127","20121203","血液透析併用バルーン塞栓動脈内抗がん剤投与及び放射線治療の併用療法（局所浸潤性膀胱がん）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","233","5","A","20121127","20121203","急性心筋梗塞に対するエポエチンベータ投与療法（急性心筋梗塞）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","234","","A","20121127","20121203","多血小板血漿を用いた難治性皮膚潰瘍の治療"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","235","","A","20121127","20121203","短腸症候群又は不可逆的な機能性小腸不全に対する生体ドナーからの小腸部分移植"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","236","","A","20121127","20121203","自家嗅粘膜移植による脊髄再生治療"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","237","5","A","20121127","20121203","ボルテゾミブ静脈内投与、メルフェラン経口投与及びデキサメタゾン経口投与の併用療法"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","238","5","A","20121127","20121203","培養骨髄細胞移植による骨延長術（骨系統疾患）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","239","","A","20121127","20121203","デキストラン硫酸を用いた吸着型血漿浄化器を使用した血漿交換療法"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","240","","A","20121127","20121203","腹腔鏡下仙骨膣固定術"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","241","5","A","20121127","20121203","ＮＫＴ細胞を用いた免疫療法（肺がん）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","242","5","A","20121127","20121203","ペメトレキセド静脈内投与及びシスプラチン静脈内投与の併用療法（肺がん）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","243","","A","20121127","20121203","硬膜外自家血注入療法"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","244","","A","20121127","20121203","食道アカラシア等に対する経口内視鏡的筋層切開術"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","245","","A","20121127","20121203","ＭＥＮ１遺伝子診断"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","246","5","A","20121127","20121203","ゾレドロン酸誘導γδＴ細胞を用いた免疫療法（非小細胞肺がん）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","247","5","A","20121127","20121203","解離性大動脈瘤に対するステントグラフト内挿術（保存治療困難なスタンフォードＢ型解離性大動脈瘤）"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","781","1","A","20121127","20121203","インプラント義歯"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","782","1","A","20121127","20121203","顎関節症の外科的治療"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","783","2","A","20121127","20121203","顎顔面補綴"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","784","2","A","20121127","20121203","顎関節症の補綴学的治療"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","785","2","A","20121127","20121203","レーザー照射による初期齲蝕の進行抑制療法"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","786","1","A","20121127","20121203","歯周組織再生誘導法"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","787","1","A","20121127","20121203","接着ブリッジによる欠損補綴並びに動揺歯固定"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","788","2","A","20121127","20121203","光学印象採得による陶材歯冠修復法"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","789","1","A","20121127","20121203","レーザー応用によるう蝕除去・スケーリングの無痛療法"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","790","2","A","20121127","20121203","顎関節鏡視下レーザー手術併用による円板縫合固定術"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","791","2","A","20121127","20121203","顎関節脱臼内視鏡下手術"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","792","2","A","20121127","20121203","Ｘ線透視下非観血的唾石摘出術"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","793","2","A","20121127","20121203","耳鼻咽喉領域の機能障害を伴った顎関節症に対する中耳伝音系を指標とした顎位決定法"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","794","","A","20121127","20121203","Ｘ線ＣＴ画像診断に基づく手術用顕微鏡を用いた歯根端切除手術"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","795","","A","20121127","20121203","歯周外科治療におけるバイオ・リジェネレーション法"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","796","","A","20121127","20121203","歯科用ＣＡＤ・ＣＡＭシステムを用いたハイブリッドレジンによる歯冠補綴"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:03","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","797","","A","20121127","20121203","有床義歯補綴治療における総合的咬合・咀嚼機能検査"
"01/16/2013 00:00:00","02/17/2013 00:00:00","False","Batch","02/06/2013 20:14:08","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","248","5","A","20130109","20130112","コレステロール塞栓症に対する血液浄化療法（コレステロール塞栓症）"
"01/16/2013 00:00:00","02/17/2013 00:00:00","False","Batch","02/06/2013 20:14:08","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","249","5","A","20130109","20130112","慢性心不全に対する和温療法（慢性心不全）"
"01/16/2013 00:00:00","02/17/2013 00:00:00","False","Batch","02/06/2013 20:14:08","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","250","5","A","20130109","20130112","重症心不全に対する免疫吸着療法（重症心不全）"
"01/16/2013 00:00:00","02/17/2013 00:00:00","False","Batch","02/06/2013 20:14:08","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","798","","A","20130109","20130112","金属代替材料グラスファイバーで補強された高強度コンポジットレジンを用いた三ユニットブリッジ治療"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","001","2","A","20130215","20130218","直流電流による骨電気治療法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","002","1","A","20130215","20130218","電磁波温熱療法（放射線療法と併用しないもの）"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","003","2","A","20130215","20130218","微小銅線による脳血管性病変に対しての電気的凝固治療"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","004","1","A","20130215","20130218","顔面骨、頭蓋骨の観血的移動術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","005","1","A","20130215","20130218","造血器腫瘍のＤＮＡ診断"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","006","1","A","20130215","20130218","培養細胞による先天性代謝異常診断（胎児又は新生児に係るものに限る）"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","007","1","A","20130215","20130218","カスクロマトグラフィー・マススペクトロメトリーによる先天性代謝異常診断"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","008","2","A","20130215","20130218","重症肥満の外科治療法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","009","2","A","20130215","20130218","完全埋込式頭蓋内圧計による頭蓋内圧測定"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","010","1","A","20130215","20130218","Ｉｎ－標識血小板による血栓シンチグラフィー"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","011","1","A","20130215","20130218","内視鏡的マイクロ波凝固法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","012","2","A","20130215","20130218","経皮的コルドトミー"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","013","1","A","20130215","20130218","補助人工心臓療法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","014","2","A","20130215","20130218","溶血性貧血症の病因解析ならびに遺伝子解析診断法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","015","1","A","20130215","20130218","自家末梢血幹細胞移植術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","016","1","A","20130215","20130218","人工内耳"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","017","1","A","20130215","20130218","生体部分肝移植手術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","018","1","A","20130215","20130218","表在性血管腫に対するパルス色素レーザー療法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","019","1","A","20130215","20130218","ガンマユニットによる定位放射線治療"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","020","2","A","20130215","20130218","経皮的埋込電極を用いた機能的電気刺激療法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","021","1","A","20130215","20130218","血管内超音波による診断法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","022","1","A","20130215","20130218","経尿道的前立腺高温度治療"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","023","1","A","20130215","20130218","コロニー形成法による造血幹細胞測定"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","024","1","A","20130215","20130218","自己造血幹細胞移植術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","025","1","A","20130215","20130218","長期継続頭蓋内脳波測定法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","026","1","A","20130215","20130218","人工括約筋を用いた尿失禁手術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","027","2","A","20130215","20130218","人工中耳"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","028","1","A","20130215","20130218","神経磁気診断装置による中枢神経機能異常の診断"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","029","1","A","20130215","20130218","血管内視鏡検査"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","030","1","A","20130215","20130218","皮膚の色素異常症に対するルビーレーザー療法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","031","1","A","20130215","20130218","胸腔鏡手術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","032","1","A","20130215","20130218","１５Ｏガス剤によるＰＥＴ検査"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","033","1","A","20130215","20130218","黄斑下手術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","034","1","A","20130215","20130218","Ｉｎ－標識白血球による炎症シンチグラフィー"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","035","1","A","20130215","20130218","実物大臓器立体モデルによる手術計画"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","036","1","A","20130215","20130218","１８ＦフルオロデオキシグルコースによるＰＥＴ検査"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","037","2","A","20130215","20130218","レーザー血管形成術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","038","2","A","20130215","20130218","筋内圧測定によるコンパートメント症候群の診断"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","039","1","A","20130215","20130218","レーザー鼻内手術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","040","9","A","20130215","20130218","固型腫瘍のＤＮＡ診断"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","041","1","A","20130215","20130218","進行性筋ジストロフィーのＤＮＡ診断"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","042","1","A","20130215","20130218","経尿道的レーザー前立腺切除術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","043","1","A","20130215","20130218","腹腔鏡下副腎摘出術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","044","1","A","20130215","20130218","直線加速器による定位放射線治療"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","045","2","A","20130215","20130218","埋込型精密持続注入ポンプによる肝動注療法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","046","2","A","20130215","20130218","胸腔鏡下肺表面レーザー凝固治療"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","047","2","A","20130215","20130218","性腺機能不全の早期診断法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","048","3","A","20130215","20130218","経尿道的超音波ガイド下レーザー前立腺切除術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","049","1","A","20130215","20130218","経皮的レ－ザ－椎間板切除術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","050","2","A","20130215","20130218","経皮的レーザー椎間板減圧術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","051","4","A","20130215","20130218","活性化自己リンパ球移入療法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","052","1","A","20130215","20130218","フロ－サイトメトリ－のｔｗｏ－ｃｏｌｏｒ分析法によるＰＮＨの鑑別診断"
"02/18/2013 00:00:00","06/22/2014 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","053","","A","20130215","20130218","造血器腫瘍細胞における薬剤耐性遺伝子産物Ｐ糖蛋白の測定"
"02/18/2013 00:00:00","05/26/2016 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","054","","A","20130215","20130218","悪性高熱症診断法（スキンドファイバー法）"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","055","2","A","20130215","20130218","血小板膜糖蛋白異常症の病型及び病因診断"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","056","2","A","20130215","20130218","羊水を用いた胎児血小板型の出生前診断"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","057","1","A","20130215","20130218","焦点式高エネルギー超音波療法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","058","1","A","20130215","20130218","脳内視鏡手術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","059","2","A","20130215","20130218","腹腔内超音波プローブ及び腹腔鏡監視下のヒステロスコープレーザー手術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","060","1","A","20130215","20130218","潰瘍性大腸炎に対する遠心分離法による白血球除去治療"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","061","1","A","20130215","20130218","肺気腫に対する胸腔鏡下外科治療"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","062","2","A","20130215","20130218","ＯＭを用いた腰椎椎間板ヘルニアに対するＹＬによる経皮的椎間板減圧術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","063","1","A","20130215","20130218","脳死肝臓移植手術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","064","1","A","20130215","20130218","ＣＴガイド下気管支鏡検査"
"02/18/2013 00:00:00","05/26/2016 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","066","","A","20130215","20130218","先天性血液凝固異常症の遺伝子診断"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","067","2","A","20130215","20130218","フローサイトメトリーによる先天性免疫不全症の診断"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","068","1","A","20130215","20130218","経頭蓋磁気刺激法による中枢神経機能障害の診断"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","069","1","A","20130215","20130218","体腔鏡による食道癌の切除術"
